;;;;;;;;;;x
ABU_conservative;Sheikhs Council;x
ABU_conservative_2;Trucial Sheiks;x
SCH_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
SCH_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
SCH_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;
SCH_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;
SCH_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;
SCH_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
SCH_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
SCH_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;
SCH_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;
SCH_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
SCO_conservative;Whig Party;Parti Whig;Whig Party;;Partido Whig;;;;;;;;;x;;;;
SCO_conservative_2;Conservative Party;Parti conservateur;Conservative Party;;Partido Conservador;;;;;;;;;x;;;;
SCO_liberal;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;x;;;;
SCO_conservative_3;Unionist Party;Parti unioniste;Unionist Party;;Partido Unionista;;;;;;;;;x;;;;
SCO_socialist;Labour Party;Parti travailliste;Labour Party;;Partido Laborista;;;;;;;;;x;;;;
SCO_liberal_2;Crofters' Party;Parti de Crofters;Crofters' Party;;Partido de los Arrendatarios;;;;;;;;;x;;;;
SCO_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;x;;;;
SCO_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;x;;;;
SCO_communist;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;x;;;;
SCO_fascist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;x;;;;
SHI_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
SHI_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
SHI_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
SHI_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
SHI_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
SHI_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
SHI_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
SER_conservative;Absolutist;Absolutiste;Absolutistisch;;Absolutistas;;;;;;;;;x;;;;
SER_liberal;Constitutional;Constitutionel;Konstitutionell;;Constitutionalistas;;;;;;;;;x;;;;
SER_conservative_2;Conservative;Conservateur;Konservativ;;Conservadores;;;;;;;;;x;;;;
SER_liberal_2;Liberal;Liberal;Liberal;;Liberales;;;;;;;;;x;;;;
SER_conservative_3;Progressive;Progressiste;Progressiv;;Progresistas;;;;;;;;;x;;;;
SER_socialist;Radical;Radical;Radikal;;Radical;;;;;;;;;x;;;;
SER_reactionary;Nationalist;Nationaliste;Nationalistisch;;Nacionalista;;;;;;;;;x;;;;
SER_anarcho_liberal;Anarcho Liberal;Anarcho Liberal;Anarchisch-liberal;;Anarcoliberales;;;;;;;;;x;;;;
SER_communist;Communist;Communistes;Kommunistisch;;Comunista;;;;;;;;;x;;;;
SER_fascist;Fascist;Fasciste;Faschistisch;;Fascista;;;;;;;;;x;;;;
SGF_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;
SGF_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;
SGF_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;
SGF_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
SGF_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
SGF_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;
SGF_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;
SGF_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;
SGF_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
SGF_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
SGF_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;
SGF_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;
SGF_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
SIA_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
SIA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
SIA_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
SIA_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
SIA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
SIA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
SIA_fascist;Thailand;Thailande;Thailand;;Tailandia;;;;;;;;;x;;;;
SIC_reactionary;Restaurazionisti;Ristorazionista;Ristorazionista;;Ristorazionista;;;;;;;;;x;;;;
SIC_conservative;Moderati ;Moderati ;Moderati;;Moderati ;;;;;;;;;x;;;;
SIC_liberal;Riformisti ;Reformisti ;Reformisti;;Reformisti ;;;;;;;;;x;;;;
SIC_liberal_2;Liberale;Liberale;Liberali;;Liberale;;;;;;;;;x;;;;
SIC_socialist;Socialisti;Sozialisti;Sozialisti;;Sozialisti;;;;;;;;;x;;;;
SIC_conservative_2;Popolari;Popolari;Popolari;;Popolari;;;;;;;;;x;;;;
SIC_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;x;;;;
SIC_communist;Comunisti;Communistes;Communisti;;Comunista;;;;;;;;;x;;;;
SIC_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;x;;;;
SIE_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
SIE_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
SIE_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
SIE_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
SIE_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
SIE_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
SIE_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
SIK_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
SIK_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
SIK_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
SIK_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
SIK_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
SIK_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
SIK_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
SIN_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
SIN_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
SIN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
SIN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
SIN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
SIN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
SIN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
SLO_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
SLO_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
SLO_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
SLO_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
SLO_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
SLO_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
SLO_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
SLV_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
SLV_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
SLV_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
SLV_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
SLV_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
SLV_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
SLV_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
SOK_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
SOK_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
SOK_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
SOK_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
SOK_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
SOK_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
SOK_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
SPA_conservative;Partido Moderado;Partido Moderado;Partido Moderado;;Partido Moderado;;;;;;;;;x;;;;
SPA_liberal;Partido Progresista;Partido Progresista;Partido Progresista;;Partido Progresista;;;;;;;;;x;;;;
SPA_conservative_2;Unión Liberal;Unión Liberal;Unión Liberal;;Unión Liberal;;;;;;;;;x;;;;
SPA_reactionary;Comunión Carlista;Comunión Carlista;Comunión Carlista;;Comunión Carlista;;;;;;;;;x;;;;
SPA_liberal_2;Republicano Federal;Republicano Federal;Republicano Federal;;Republicano Federal;;;;;;;;;x;;;;
SPA_liberal_3;Republicano Unitario;Republicano Unitario;Republicano Unitario;;Republicano Unitario;;;;;;;;;x;;;;
SPA_socialist;Partido Socialista;Partido Socialista;Partido Socialista;;Partido Socialista;;;;;;;;;x;;;;
SPA_liberal_4;Radical Republicano;Radical Republicano;Radical Republicano;;Radical Republicano;;;;;;;;;x;;;;
SPA_liberal_5;Unión Republicana;Unión Republicana;Unión Republicana;;Unión Republicana;;;;;;;;;x;;;;
SPA_communist;Federación Regional;Federación Regional;Federación Regional;;Federación Regional;;;;;;;;;x;;;;
SPA_liberal_6;Republicano Reformista;Republicano Reformista;Republicano Reformista;;Republicano Reformista;;;;;;;;;x;;;;
SPA_conservative_3;Lliga Regionalista Cat.;Lliga Regionalista Cat.;Lliga Regionalista Cat.;;Liga Regionalista Cat.;;;;;;;;;x;;;;
SPA_liberal_7;Solidaridad Catalana;Solidaridad Catalana;Solidaridad Catalana;;Solidaridad Catalana;;;;;;;;;x;;;;
SPA_conservative_4;Nacionalista Vasco;Nacionalista Vasco;Nacionalista Vasco;;Nacionalista Vasco;;;;;;;;;x;;;;
SPA_conservative_5;Unión Nacional;Unión Nacional;Unión Nacional;;Unión Nacional;;;;;;;;;x;;;;
SPA_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;x;;;;
SPA_fascist;Falange;Falange;Falange;;Falange;;;;;;;;;x;;;;
SWE_conservative;Konservativa Partiet;Konservativa Partiet;Konservativa Partiet;;Konservativa Partiet;;;;;;;;;x;;;;
SWE_liberal;Liberala Partiet;Liberala Partiet;Liberala Partiet;;Liberala Partiet;;;;;;;;;x;;;;
SWE_socialist;Socialdemokraterna;Socialdemokraterna;Socialdemokraterna;;Socialdemokraterna;;;;;;;;;x;;;;
SWE_conservative_2;Sveriges Agrarförbund ;Sveriges Agrarförbund ;Sveriges Agrarförbund ;;Sveriges Agrarförbund ;;;;;;;;;x;;;;
SWE_conservative_3;Bondeförbundet ;Bondeförbundet ;Bondeförbundet ;;Bondeförbundet ;;;;;;;;;x;;;;
SWE_liberal_2;Nya Landtmannapartiet;Nya Landtmannapartiet;Nya Landtmannapartiet;;Nya Landtmannapartiet;;;;;;;;;x;;;;
SWE_communist;Socialdem. Vänsterpartiet;Socialdem. Vänsterpartiet;Socialdem. Vänsterpartiet;;Socialdem. Vänsterpartiet;;;;;;;;;x;;;;
SWE_liberal_3;Landtmannapartiet ;Landtmannapartiet ;Landtmannapartiet ;;Landtmannapartiet ;;;;;;;;;x;;;;
SWE_liberal_4;Gamla Landtmannapartiet;Gamla Landtmannapartiet;Gamla Landtmannapartiet;;Gamla Landtmannapartiet;;;;;;;;;x;;;;
SWE_conservative_4;Almänna Valmansförbundet;Almänna Valmansförbundet;Almänna Valmansförbundet;;Almänna Valmansförbundet;;;;;;;;;x;;;;
SWE_conservative_5;Sveriges Agrarförbund ;Sveriges Agrarförbund ;Sveriges Agrarförbund ;;Sveriges Agrarförbund ;;;;;;;;;x;;;;
SWE_liberal_5;Landtmannapartiet ;Landtmannapartiet ;Landtmannapartiet ;;Landtmannapartiet ;;;;;;;;;x;;;;
SWE_liberal_6;Liberala Samlingspartiet;Liberala Samlingspartiet;Liberala Samlingspartiet;;Liberala Samlingspartiet;;;;;;;;;x;;;;
SWE_reactionary;Nationalistpartiet;Nationalistpartiet;Nationalistpartiet;;Nationalistpartiet;;;;;;;;;x;;;;
SWE_anarcho_liberal;Anti-revoultionära partiet;Anti-revoultionära partiet;Anti-revoultionära partiet;;Anti-revoultionära partiet;;;;;;;;;x;;;;
SWE_fascist;Nationalsocialistiska Blocket;Nationalsocialistiska Blocket;Nationalsocialistiska Blocket;;Nationalsocialistiska Blocket;;;;;;;;;x;;;;
SWI_liberal;Freisinnige Fraktion;Freisinnige Fraktion;Freisinnige Fraktion;;Freisinnige Fraktion;;;;;;;;;x;;;;
SWI_reactionary;Konservative Fraktion;Konservative Fraktion;Konservative Fraktion;;Konservative Fraktion;;;;;;;;;x;;;;
SWI_conservative;Katholisch Konservative;Katholisch Konservative;Katholisch Konservative;;Katholisch Konservative;;;;;;;;;x;;;;
SWI_socialist;Sozialistische Fraktion;Sozialistische Fraktion;Sozialistische Fraktion;;Sozialist Fraktion;;;;;;;;;x;;;;
SWI_conservative_2;Liberalen demokratischen;Liberalen demokratischen;Liberaldemokratisch;;Liberalen demokratischen;;;;;;;;;x;;;;
SWI_reactionary_2;Protestantisch-christlich;Protestantisch-christlich;Protestantisch-christlich;;Protestantisch-christlich;;;;;;;;;x;;;;
SWI_conservative_3;Protestantisch-konservativ;Protestantisch-konservativ;Protestantisch-konservativ;;Protestant Conservative;;;;;;;;;x;;;;
SWI_anarcho_liberal;Radikale Fraktion;Radikale Fraktion;Radikale Fraktion;;Radical Fraktion;;;;;;;;;x;;;;
SWI_communist;Kommunistische Fraktion;Communist Fraktion;Kommunistische Fraktion;;Communist Fraktion;;;;;;;;;x;;;;
SWI_fascist;Faschistische Fraktion;Fascist Fraktion;Faschistische Fraktion;;Fascist Fraktion;;;;;;;;;x;;;;
TEX_liberal;Democratic Party;Parti démocrate;Democratic Party;;Partido Demócrata;;;;;;;;;x;;;;
TEX_conservative;Whig Party;Parti Whig;Whig Party;;Partido Whig;;;;;;;;;x;;;;
TEX_conservative_2;Populist Party;Parti populiste;Populist Party;;Partido Populista;;;;;;;;;x;;;;
TEX_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;x;;;;
TEX_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;x;;;;
TEX_socialist;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;x;;;;
TEX_fascist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;x;;;;
TIB_conservative;Lamaite Faction;Faction Lamaite;Lamaite-Fraktion;;Facción Lamaísta;;;;;;;;;x;;;;
TIB_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
TIB_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
TIB_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
TIB_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
TIB_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
TIB_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
TRA_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
TRA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
TRA_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
TRA_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
TRA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
TRA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
TRA_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
TRE_reactionary;Monarchici;Monarchisti;Monarchisti;;Monarchisti;;;;;;;;;x;;;;
TRE_liberal;Intransigenti;Intransigenti;Intransigenti;;Intransigenti;;;;;;;;;x;;;;
TRE_conservative;Transigenti;Transigenti;Transigenti;;Transigenti;;;;;;;;;x;;;;
TRE_socialist;Socialisti;Socialisti;Socialisti;;Socialisti;;;;;;;;;x;;;;
TRE_communist;Rivoluzionari;Revoluzionari;Revoluzionari;;Revoluzionari;;;;;;;;;x;;;;
TRE_reactionary_2;Cattolici;Cattolici;Cattolici;;Cattolici;;;;;;;;;x;;;;
TRE_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;x;;;;
TRE_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;x;;;;
TRI_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
TRI_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
TRI_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
TRI_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
TRA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
TRA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
TRA_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
TRN_conservative;Voortrekker Partei;Voortrekker Partei;Voortrekker Partei;;Voortrekker Partei;;;;;;;;;x;;;;
TRN_conservative_2;Boeren Partei;Boeren Partei;Boeren Partei;;Boeren Partei;;;;;;;;;x;;;;
TRN_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;x;;;;
TRN_reactionary;Nationalist Partei;Partei nationaliste;Nationalist Partei;;Nationalist Partei;;;;;;;;;x;;;;
TRN_anarcho_liberal;Radical Party;Parti radical;Radikale Partei;;Partido Radical;;;;;;;;;x;;;;
TRN_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;x;;;;
TRN_communist;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;x;;;;
TRN_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;x;;;;
TUN_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
TUN_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
TUN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
TUN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
TUN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
TUN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
TUN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
TUR_reactionary;Janitschars;Janitschars;Janitscharen;;Janitschars;;;;;;;;;x;;;;
TUR_conservative;Imperial Party;Parti impérial;Kaiserliche Partei;;Partido Imperial;;;;;;;;;x;;;;
TUR_liberal;Young Turk Party;Parti de la jeunesse turque;Jungtürkenpartei;;Partido de los Jóvenes Turcos;;;;;;;;;x;;;;
TUR_socialist;Kurdish Party;Parti kurde;Kurdenpartei;;Partido Kurdo;;;;;;;;;x;;;;
TUR_communist;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;x;;;;
TUR_liberal_2;People's Union;Union populaire;Volksunion;;Unión Popular;;;;;;;;;x;;;;
TUR_socialist_2;Democratic Front;Front démocratique;Demokratische Front;;Frente Democrático;;;;;;;;;x;;;;
TUR_anarcho_liberal;Radical Party;Parti radical;Radikale Partei;;Partido Radical;;;;;;;;;x;;;;
TUR_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;x;;;;
TUS_reactionary;Restaurazionisti;Ristorazionista;Ristorazionista;;Ristorazionista;;;;;;;;;x;;;;
TUS_conservative;Moderati ;Moderati ;Moderati;;Moderati ;;;;;;;;;x;;;;
TUS_liberal;Riformisti ;Reformisti ;Reformisti;;Reformisti ;;;;;;;;;x;;;;
TUS_liberal_2;Liberale;Liberale;Liberali;;Liberale;;;;;;;;;x;;;;
TUS_socialist;Socialisti;Sozialisti;Sozialisti;;Sozialisti;;;;;;;;;x;;;;
TUS_conservative_2;Popolari;Popolari;Popolari;;Popolari;;;;;;;;;x;;;;
TUS_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;x;;;;
TUS_communist;Comunisti;Communistes;Communisti;;Comunista;;;;;;;;;x;;;;
TUS_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;x;;;;
UCA_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;x;;;;
UCA_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;x;;;;
UCA_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nationalista;;;;;;;;;x;;;;
UCA_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;x;;;;
UCA_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;x;;;;
UCA_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;
UCA_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;
UKR_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
UKR_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
UKR_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
UKR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
UKR_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
UKR_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
